,brand,product,price,rating,rating_counts,link,material_info
543,Louis Philippe,Men Pure Cotton Formal Shirt,1869,"4.5
|
2","|
2",https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-maroon-slim-fit-pure-cotton-formal-shirt/20921354/buy,"100% Cotton
Machine Wash"
544,Park Avenue,Slim Fit Formal Shirt,1539,,,https://www.myntra.com/shirts/park-avenue/park-avenue-men-grey-slim-fit-formal-shirt/19861698/buy,"MACHINE WASH WARM GENTLE CYCLE,100% COTTON"
545,Louis Philippe,Men Pure Cotton Formal Shirt,1199,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-pure-cotton-slim-fit-striped-formal-shirt/21191798/buy,"100% Premium Cotton
Machine Wash"
546,Blackberrys,Cotton Slim Fit Formal Shirt,1686,,,https://www.myntra.com/shirts/blackberrys/blackberrys-men-blue-pure-cotton-slim-fit-formal-shirt/19023854/buy,"100% Cotton
Machine-wash"
547,Van Heusen,Men Pure Cotton Formal Shirt,1899,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-slim-fit-pure-cotton-formal-shirt/19481962/buy,"100% Cotton,
Machine-wash"
548,INVICTUS,Slim Fit Cotton Linen Shirt,768,"4.1
|
9","|
9",https://www.myntra.com/shirts/invictus/invictus-men-black-slim-fit-conversational-opaque-self-design-cotton-linen-formal-shirt/19609304/buy,"55% Cotton, 45% Linen
Machine wash, cold"
549,Hancock,Men Slim Fit Formal Shirt,874,"4.3
|
181","|
181",https://www.myntra.com/shirts/hancock/hancock-men-black-solid-satin-slim-fit-pure-cotton-tuxedo-formal-shirt/7460081/buy,"Cotton & Satin
Machine-wash"
550,Hancock,Men Slim Fit Formal Shirt,749,"3.9
|
85","|
85",https://www.myntra.com/shirts/hancock/hancock-men-white-slim-fit-solid-formal-shirt/7269273/buy,"Cotton
Machine-wash"
551,English Navy,Men Slim Fit Formal Shirt,629,"4.2
|
18","|
18",https://www.myntra.com/shirts/english-navy/english-navy-men-brown-solid-slim-fit-formal-shirt/17120796/buy,"100% polyester
Machine wash"
552,Majestic Man,Slim Fit Formal Shirt,499,"4.1
|
17","|
17",https://www.myntra.com/shirts/majestic-man/majestic-man-men-white-slim-fit-formal-shirt/19777208/buy,"Poly Viscose
Machine Wash"
553,Louis Philippe,Men Classic Formal Shirt,1439,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-black-classic-formal-solid-spread-collar-shirt/20340542/buy,"60% Cotton and 40% Linen 
Machine Wash"
