,brand,product,price,rating,rating_counts,link,material_info
117,Mast & Harbour,Men Cotton Chinos Trousers,1299,"4.1
|
85","|
85",https://www.myntra.com/trousers/mast--harbour/mast--harbour-men-grey-pure-cotton-solid-chinos-trousers/18248324/buy,"100% Cotton
Machine wash"
118,Roadster,Men Camouflage Print Cargos,961,"4.1
|
569","|
569",https://www.myntra.com/trousers/roadster/roadster-men-olive-green--beige-slim-fit-camouflage-print-cargos/2145325/buy,"100% cotton
Machine-wash"
119,HIGHLANDER,Men Joggers Trousers,892,"4.4
|
15","|
15",https://www.myntra.com/trousers/highlander/highlander-men-grey-joggers-trousers/18586432/buy,"98% Cotton 2% Spendex
Machine wash"
120,HIGHLANDER,Men Slim Fit Trousers,789,"3.8
|
2.2k","|
2.2k",https://www.myntra.com/trousers/highlander/highlander-men-grey-slim-fit-trousers/2192716/buy,"Cotton and elastane
Machine-wash"
121,Mast & Harbour,Men Solid Regular Trousers,1199,"4.3
|
43","|
43",https://www.myntra.com/trousers/mast--harbour/mast--harbour-men-beige-solid-regular-trousers/18248312/buy,"64% Cotton, 36% Linen
Machine wash"
122,IVOC,Men Slim Fit Cargos,1103,"3.6
|
304","|
304",https://www.myntra.com/trousers/ivoc/ivoc-men-navy-blue-slim-fit-solid-cargos/11647230/buy,"Material: Cotton
Machine Wash"
123,Roadster,Men Slim Fit Denim Joggers,974,"3.9
|
29","|
29",https://www.myntra.com/trousers/roadster/roadster-men-black-solid-slim-fit-stretchable-denim-joggers/19699224/buy,"74% Cotton 25% Poly 1% Elastane
machine-wash"
124,WROGN,Men Slim Fit Chinos,1439,"4.1
|
717","|
717",https://www.myntra.com/trousers/wrogn/wrogn-men-navy-blue-slim-fit-chinos/11560486/buy,"98% cotton, 2% elastane
Machine-wash"
125,HERE&NOW,Men Slim Fit Chinos,1039,"4
|
2k","|
2k",https://www.myntra.com/trousers/herenow/herenow-men-blue-slim-fit-chinos/8890405/buy,"98% cotton and 2% elastane
Machine-wash"
126,Van Heusen,Men Slim Fit Chinos Trousers,1609,"4.6
|
5","|
5",https://www.myntra.com/trousers/van-heusen/van-heusen-men-black-slim-fit-chinos-trousers/18237424/buy,"98% Cotton, 2% Spandex 
Machine Wash"
127,Roadster,Men Slim Fit Cotton Joggers,949,"4
|
41","|
41",https://www.myntra.com/trousers/roadster/roadster-men-blue-solid-slim-fit-cotton-joggers-/18883378/buy,"100% Cotton
Machine Wash"
128,Dennis Lingo,Men Cotton Cargos Trousers,899,,,https://www.myntra.com/trousers/dennis-lingo/dennis-lingo-men-camouflage-printed-tapered-fit-cotton-cargos-trousers/21290022/buy,"Cotton
Machine Wash"
129,Indian Terrain,Men Slim Fit Trousers,1249,"4.3
|
66","|
66",https://www.myntra.com/trousers/indian-terrain/indian-terrain-men-khaki-solid-brooklyn-slim-fit-trousers/19353648/buy,"98% cotton and 2% spandex
Machine wash"
130,RARE RABBIT,Men Slim Fit Trousers,2969,,,https://www.myntra.com/trousers/rare-rabbit/rare-rabbit-men-white-slim-fit-solid-reguar-trousers/16207754/buy,"Polyester
Hand wash"
131,U.S. Polo Assn.,Men Austin Trim Fit Chinos,1889,,,https://www.myntra.com/trousers/us-polo-assn/u-s-polo-assn-men-austin-trim-fit-chinos-/19182072/buy,"Cotton & Elastane
Machine Wash"
132,Roadster,Men Slim Fit Denim Joggers,974,"4.3
|
28","|
28",https://www.myntra.com/trousers/roadster/roadster-men-blue-solid-slim-fit-stretchable-denim-joggers/19699228/buy,"74% Cotton 25% Poly 1% Elastane
Machine-wash"
133,Peter England,Men Slim Fit Trousers,959,,,https://www.myntra.com/trousers/peter-england/peter-england-men-super-slim-fit-trousers/19088766/buy,"98% Cotton 2% Spandex
Machine-wash"
134,RARE RABBIT,Men Slim Fit Chinos Trousers,3149,"3.7
|
15","|
15",https://www.myntra.com/trousers/rare-rabbit/rare-rabbit-men-white-tailored-slim-fit-chinos-trousers/17568006/buy,"Cotton Polyester
Hand wash"
135,Breakbounce,Men Slim Fit Cargo Joggers,2399,"4.3
|
27","|
27",https://www.myntra.com/trousers/breakbounce/breakbounce-men-olive-green-solid-slim-fit-cotton-cargo-joggers/20473086/buy,"100% Cotton
Machine Wash"
136,U.S. Polo Assn.,Men Slim Fit Regular Trousers,1539,"3.8
|
12","|
12",https://www.myntra.com/trousers/us-polo-assn/us-polo-assn-men-olive-green-slim-fit-regular-trousers/19181916/buy,"Cotton, Spandex
Machine-wash"
