,brand,product,price,rating,rating_counts,link,material_info
509,H&M,Women Jacquard-knit jumper,1399,,,https://www.myntra.com/sweaters/hm/hm-women-jacquard-knit-jumper/21285252/buy,"100% Acrylic
Machine Wash"
510,H&M,Short-Sleeved Jersey Cardigan,909,,,https://www.myntra.com/sweaters/hm/hm-women-pink-short-sleeved-jersey-cardigan/20982166/buy,"2% Elastane, 98% Polyester
Machine Machine"
511,Tokyo Talkies,Women Pullover,594,"4.7
|
21","|
21",https://www.myntra.com/sweaters/tokyo-talkies/tokyo-talkies-women-white-pullover/20872382/buy,Acrylic Machine wash
512,ANTI CULTURE,Women Solid Cotton Sweatshirt,912,,,https://www.myntra.com/sweatshirts/anti-culture/anti-culture-women-solid-cotton-front-open-sweatshirt/21237970/buy,"Cotton
Machine Wash"
513,NoBarr,Women Cable Knit Crop Pullover,499,,,https://www.myntra.com/sweaters/nobarr/nobarr-women-turtle-neck-cable-knit-pullover/21652346/buy,"Viscose Rayon
Machine Wash"
514,DressBerry,Women Solid Hooded Sweatshirt,974,"4.3
|
260","|
260",https://www.myntra.com/sweatshirts/dressberry/dressberry-women-black-solid-hooded-sweatshirt/10032877/buy,"Material 70% Polyester, 30% Cotton
Machine Wash"
515,MANGO,Sustainable Open Knit Pullover,3592,"3.7
|
7","|
7",https://www.myntra.com/sweaters/mango/mango-women-pink-self-design-open-knit-sustainable-pullover/20382724/buy,"89% Acrylic, 11% Polyester
Hand wash"
516,Monte Carlo,Women Cable Knit Cardigan,3845,,,https://www.myntra.com/sweaters/monte-carlo/monte-carlo-women-cable-knit-wool-cardigan/21357200/buy,"Acrylic 
Machine Wash"
517,Flying Machine,Printed Sweatshirt,1124,"4.4
|
193","|
193",https://www.myntra.com/sweatshirts/flying-machine/flying-machine-women-black-printed-hooded-sweatshirt/12476708/buy,"Material: 100% Cotton
Machine Wash"
518,ether,Women Ribbed Cardigan,799,"3.4
|
7","|
7",https://www.myntra.com/sweaters/ether/ether-women-black-ribbed-shawl-collar-acrylic-cardigan/18071364/buy,"100% Acrylic
Machine wash, cold"
519,Mafadeny,Women Longline Poncho,1974,"4.2
|
10","|
10",https://www.myntra.com/sweaters/mafadeny/mafadeny-women-peach-coloured--black-longline-poncho/19520528/buy,"Fabric Description-83% Viscose, 15% Nylon, 2% Elastane
Hand Wash Only,"
520,Nike,Women Oversized Sweatshirt,3605,,,https://www.myntra.com/sweatshirts/nike/nike-women-green-logo-embroidered-oversized-sweatshirt/20457488/buy,80% COTTON 20% POLYESTER
521,SASSAFRAS,Women Studded Sweatshirt,809,"4.1
|
1.2k","|
1.2k",https://www.myntra.com/sweatshirts/sassafras/sassafras-women-black-studded-sweatshirt/2280951/buy,"Cotton
Hand-wash"
522,Athena,Women Wool Sweatshirt,839,"4.1
|
29","|
29",https://www.myntra.com/sweatshirts/athena/athena-women-wool--sweatshirt/20187036/buy,"Wool
Hand Wash"
523,MANGO,Women Sustainable Pullover,2214,,,https://www.myntra.com/sweaters/mango/mango-women-blue-ribbed-sustainable-pullover/20841258/buy,"53% Cotton, 47% Polyester
Hand wash"
524,Tokyo Talkies,Women Cardigan,719,"4.1
|
21","|
21",https://www.myntra.com/sweaters/tokyo-talkies/tokyo-talkies-women-maroon-cardigan/20502106/buy,Acrylic Machine wash
525,STREET 9,Acrylic Cable Knit Crop Sweater Vest,944,,,https://www.myntra.com/sweaters/street-9/street-9-women-acrylic-cable-knit-crop-sweater-vest/21110430/buy,"100% Acrylic
Machine Wash"
